JL	Control_1	Control_2	Control_3
ENST00000473382	26.321	6.713	12.623	12.634
ENST00000476033	93.778	229.003	181.218	165.862
ENST00000461888	81.802	78.84	45.13	71.396
ENST00000490368	10.172	1.33	0	0
ENST00000497354	101.609	176.008	134.996	134.626
ENST00000481831	352.654	503.023	475.517	414.214
ENST00000466253	109.102	121.508	98.817	113.926
ENST00000610139	54.223	149.676	140.538	107.292
ENST00000475733	76.078	0	14.912	23.984
ENST00000447377	248.262	346.054	287.247	245.876
ENST00000495887	123.012	122.701	70.329	98.996
ENST00000440682	0	5.02	0	0
ENST00000407642	48.55	115.4	29.747	44.483
ENST00000419626	25.723	37.252	65.016	45.477
ENST00000274400	502.003	282.851	26.833	421.892
ENST00000520085	0	0	0	19.695
ENST00000519783	25.361	0	0	0
ENST00000330280	392.172	380.385	0	107.076
ENST00000518898	0	31.162	0	0
ENST00000517900	0	0	0	0
ENST00000521942	19.128	44.5	0	2.312
ENST00000521858	0	4.792	0	0
ENST00000521602	2.919	4.01	7	15.401
ENST00000277309	0	0	0	0
ENST00000377411	114	298	590.09	251
ENST00000465853	0	1	1.07	0
ENST00000466131	0	0	0	0
ENST00000646290	0	0	0	0
ENST00000647391	0	0	0	0
ENST00000425402	0	0	0	0
ENST00000650267	0	0	0	0
ENST00000510147	0	0	0	0
ENST00000274513	0	0	0	0
ENST00000433282	0	0	0	0
ENST00000412661	0	0	0	0
ENST00000462340	0	0	0	0
ENST00000471980	0	0	0	0
ENST00000621970	0	0	0	0
ENST00000619832	0	0	0	0
ENST00000436632	0	0	0	0
ENST00000259467	2019.777	2558.481	2264.848	2109.751
ENST00000394285	19.502	26.71	40.152	32.835
ENST00000370113	299.997	906.605	431.505	663.321
ENST00000370114	1777.946	2274.689	2104.418	1588.071
ENST00000450240	11.481	20.485	2.181	6.083
ENST00000416479	5.262	3.433	6.772	6.737
ENST00000494907	2	8	0	4
ENST00000480774	3.097	21.734	7.462	23.439
ENST00000535414	74.844	107.623	178.319	69.83
ENST00000370056	64	15	25	16
ENST00000527011	0	0	0	0
ENST00000529413	0	0	0	0
ENST00000525460	0	0	0	0
ENST00000415432	0	0	0	0
ENST00000343258	0	0	0	0
ENST00000529033	0	0	0	0
ENST00000525231	0	0	0	0
ENST00000479977	0	0	0	0
ENST00000533398	0	0	0	0
ENST00000529809	0	0	0	0
ENST00000469325	0	0	0	0
ENST00000490388	0	0	0	0
ENST00000524574	0	0	0	0
ENST00000530671	0	0	0	0
ENST00000382209	0	0	0	0
ENST00000486853	0	9.183	5.253	0
ENST00000647893	1364.711	18437.713	24941.869	2891.175
ENST00000513998	191.675	7245.47	2826.546	827.451
ENST00000650507	0	0	2.018	0
ENST00000650147	0	36.677	34.535	5.55
ENST00000650437	0	72.841	170.037	18.064
ENST00000459624	7.204	0	0	0
ENST00000647981	1.469	5.984	1.638	0
ENST00000339083	2151.178	9255.061	7221.093	8382.217
ENST00000369642	4658.65	13167.578	8296.119	10356.209
ENST00000285735	163.732	432.189	424.12	426.414
ENST00000468093	42.47	203.409	174.244	168.455
ENST00000369638	233.295	225.133	182.84	438.131
ENST00000369637	4745.932	11022.855	8763.552	10612.791
ENST00000369636	0	85.527	0	29.945
ENST00000473074	31.202	154.638	98.95	170.21
ENST00000484280	0	0	29.899	0
ENST00000369632	31.998	107.58	81.633	136.666
ENST00000425265	0	0	0	0
ENST00000534717	0	0	0	0
ENST00000436685	236.948	1087.247	574.845	505.857
ENST00000528831	0	0	0	0
ENST00000484054	13.509	12.278	33.536	12.233
ENST00000414971	2.402	4.265	1.286	19.838
ENST00000478447	2.731	12.328	37.031	43.151
ENST00000527563	13	19	23	25
ENST00000369633	67.034	282.506	510.67	755.977
ENST00000382208	0	0	0	0
ENST00000277165	15548.859	26930.039	16424.353	16897.853
ENST00000375389	45.682	161.861	56.219	56.224
ENST00000446420	88.408	366.331	69.456	285.68
ENST00000475933	0	3.123	19.872	1.356
ENST00000427765	142.776	391.578	222.623	297.299
ENST00000652239	293.681	279.07	197.508	303.864
ENST00000475622	0	28.04	0	0
ENST00000283415	853.316	4543.328	977.18	1108.511
ENST00000503252	93.789	86.376	0	14.911
ENST00000513757	0	8.636	2.781	10.53
ENST00000514484	0	29.477	0	8.761
ENST00000507282	0	2.081	0	1.899
ENST00000395052	0	0	0	0
ENST00000296479	0	0	0	0
ENST00000475478	0	0	0	0
ENST00000464585	0	6	2	0
ENST00000419928	0	0	0	0
ENST00000442933	0	0	0	0
ENST00000477330	0	0	0	0
ENST00000496661	0	0	0	0
ENST00000453744	3688.056	3907.688	3397.928	2671.57
ENST00000394801	7318.638	6315.444	7733.033	6150.501
ENST00000394803	5022.711	4306.689	4310.735	3850.384
ENST00000508474	78.667	218.608	278.526	228.899
ENST00000343106	1718.501	4411.474	2603.547	2640.769
ENST00000503742	145.926	489.437	326.288	259.071
ENST00000321805	2158.823	3386.183	1446.636	1708.833
ENST00000350435	39.243	353.383	109.811	119.616
ENST00000338145	139.533	204.629	95.872	106.151
ENST00000349311	12.315	4845.676	72.225	668.196
ENST00000504211	0	6.989	7.058	0
ENST00000505009	11.645	29.026	43.656	24.691
ENST00000357194	11.459	31.984	21.052	0
ENST00000505207	111.21	30.013	76.204	50.727
ENST00000507845	105.155	134.924	128.266	106.955
ENST00000502404	49.611	12.809	39.71	34.135
ENST00000508635	5.77	9.158	2.767	1.315
ENST00000505307	611.386	741.425	550.508	603.649
ENST00000510129	0	8.313	14.911	2.129
ENST00000508476	32.631	40.623	44.094	42.967
ENST00000502563	0	0	0	0
ENST00000508238	0	0	0	0
ENST00000514755	1.141	0	2.469	0
ENST00000508974	0	0	0	0
ENST00000502690	0	0	0	0
ENST00000510599	5.122	3.853	0	0
ENST00000508818	0	0	0	0
ENST00000503418	0	0	0	4.269
ENST00000508249	0	0	3.5	0
ENST00000513098	20.77	18.101	6.694	0
ENST00000503282	26.303	28.012	35.608	31.746
ENST00000394804	14.585	54.369	14.504	39.703
ENST00000618836	0	0	0	0
ENST00000526438	0	0	0	0
ENST00000382205	0	0	0	0
ENST00000615018	54.604	31.79	35.608	0
ENST00000610685	99.55	53.483	28.066	78.364
ENST00000612469	25.621	81.557	49.909	46.058
ENST00000620431	0	0	0	0
ENST00000611691	0	0	0	0
ENST00000621007	0	0	0	0
ENST00000619386	0	0	0	0
ENST00000512158	7	281	80	16
ENST00000337225	0	0	0	0
ENST00000330714	487.2	117.497	172.566	34.485
ENST00000436410	4.783	0	0	0
ENST00000435611	0	0	0	0
ENST00000494252	0	0	0	0
ENST00000495892	4	20	4	0
ENST00000416447	2	0	2	0
ENST00000418103	0	0	1.199	0
ENST00000482953	7.252	0	0	1.515
ENST00000496774	0	5.758	0	0
ENST00000493753	0	0	5.213	0
ENST00000481838	0	0	0	0
ENST00000474368	10.115	1	2.022	0
ENST00000398632	1.651	2.762	0	0
ENST00000382044	2788.169	1795.773	2388.207	1676.295
ENST00000263801	2236.119	2814.943	2839.97	2435.935
ENST00000476454	82.003	99.216	136.659	104.614
ENST00000411772	458.66	343.76	543.779	127.496
ENST00000382039	353.494	871.662	298.386	112.808
ENST00000450115	961.745	0	96.896	653.251
ENST00000434595	0	1.018	0	2.015
ENST00000434561	0	11.514	0	0
ENST00000572085	494.927	1136.004	168.731	708.215
ENST00000571145	10.569	7.306	5.897	4.254
ENST00000417342	2.24	1.481	98.21	15.612
ENST00000467474	15.327	14.131	17.903	17.37
ENST00000413546	0	0	0	0
ENST00000480860	0	1.022	1.022	2.057
ENST00000605155	0	0	2.771	0
ENST00000414758	5.424	14.1	21.815	14.96
ENST00000477089	15.771	5.164	0	0
ENST00000399598	2049.939	1570.327	1082.709	917.897
ENST00000522978	19.628	12.628	7.217	27.843
ENST00000520732	9.452	0	0	10.15
ENST00000523409	9.896	23.935	1.892	4.662
ENST00000521796	9.622	12.132	4.42	6.448
ENST00000638450	0	0	0	0
ENST00000399685	0	0	0	0
ENST00000427097	0	0	0	0
ENST00000481964	10.099	11.43	1.919	8.965
ENST00000482967	0	0	118.259	0
ENST00000473997	0	49.875	32.19	6.742
ENST00000346416	726.539	1031.898	664.941	998.608
ENST00000357886	47.313	45.128	75.749	78.321
ENST00000339269	0	0	36.827	0
ENST00000461710	61.174	87.172	105.067	78.2
ENST00000498525	0	0	0	0
ENST00000496381	26.222	0	0	0
ENST00000460043	2.552	2.045	0	0
ENST00000471264	24.243	10.963	45.922	6.899
ENST00000473791	35.797	39.712	42.469	55.855
ENST00000477105	36.581	23.81	0	14.31
ENST00000461356	0	81.192	27.603	0
ENST00000488723	15.48	45.774	4.344	2.279
ENST00000415365	0	0	0	0
ENST00000258761	2123.469	2852.93	2326.289	2425.685
ENST00000432311	0	0	0	0
ENST00000437745	0	0	0	0
ENST00000436868	26.444	35.873	75.186	41.138
ENST00000405202	0	0	0	135.252
ENST00000480517	2.396	14.381	13.552	21.832
ENST00000446596	0	181.799	0	128.833
ENST00000438834	0	0	0	0
ENST00000430000	0	0	0	0
ENST00000407633	0	0	3.575	0
ENST00000433922	150.47	685.593	642.741	498.095
ENST00000630952	93.003	293.38	105.708	248.917
ENST00000452975	0	0	0	0
ENST00000399682	0	0	0	0
ENST00000616115	0	0	0	0
ENST00000418132	221.672	446.443	222.746	418.65
ENST00000264645	4935.986	8034.484	5398.347	5477.892
ENST00000581849	0	2.859	0	1.899
ENST00000583649	6.777	2.138	3.367	0
ENST00000584997	5.044	6.02	4	14.057
ENST00000474190	0	0	0	0
ENST00000577605	9.726	26.027	19.247	24.14
ENST00000579238	5.105	7.912	23.63	11.718
ENST00000583902	8.451	25.182	14.987	15.029
ENST00000394114	58.213	79.864	103.24	104.92
ENST00000637795	0	0	0	0
ENST00000522092	0	0	0	0
ENST00000520816	0	0	0	0
ENST00000577187	0	0	0	0
ENST00000421627	0	0	0	0
ENST00000524139	0	0	0	0
ENST00000578889	0	0	0	0
ENST00000520524	0	0	0	0
ENST00000522989	0	0	0	0
ENST00000522626	0	0	0	0
ENST00000520901	0	0	0	0
ENST00000612087	0	0	0	0
ENST00000447274	269.926	102.914	107.698	72.666
ENST00000512101	95.713	53.317	73.275	60.233
ENST00000513460	1.573	11.013	0	0
ENST00000308440	170.461	145.007	96.185	75.789
ENST00000514166	93.432	162.823	129.513	127.973
ENST00000514779	0	1.419	0	8.729
ENST00000506531	18.508	19.862	20.424	44.813
ENST00000504729	0	0	0	6.403
ENST00000504186	19.026	1.687	0	0
ENST00000508417	22.243	31.486	17.742	11.97
ENST00000512231	72.011	298.95	352.996	218.765
ENST00000513750	86.453	134.723	91.53	98.582
ENST00000508422	0	0	0	0
ENST00000507915	19.582	90.84	56.521	65.655
ENST00000506119	11	2	9	6
ENST00000515828	1.881	20.655	2.261	13.035
ENST00000504236	0	0	0	4.164
ENST00000511455	524.177	1568.583	959.669	988.527
ENST00000668964	0	0	0	0
ENST00000647442	0	0	0	0
ENST00000667863	0	0	0	0
ENST00000398780	0	0	0	0
ENST00000478392	0	0	0	8.779
ENST00000443860	1360.878	0	0	1088.108
ENST00000483351	0	0	0	0
ENST00000494451	37.737	0	0	17.247
ENST00000463636	33.657	0	0	53.942
ENST00000484059	2.168	0	0	1.034
ENST00000462911	0	0	0	0
ENST00000487611	42.193	0	0	16.854
ENST00000426847	0	0	0	0
ENST00000219197	0	0	0	0
ENST00000564786	0	0	0	0
ENST00000536749	2	5	1	0
ENST00000613979	0	0	0	0
ENST00000620868	0	0	0	0
ENST00000538115	0	0	0	0
ENST00000546213	0	0	0	0
ENST00000542585	0	0	0	0
ENST00000620596	0	0	0	0
ENST00000618565	0	0	0	0
ENST00000546292	0	0	0	0
ENST00000296370	12	1	0	0
ENST00000513778	0	0	4	0
ENST00000649557	57.49	53.67	29.69	10.263
ENST00000650398	38.793	27.067	19.521	8.559
ENST00000445280	0	0	0	4.962
ENST00000375412	706.922	689.942	455.447	414.499
ENST00000479094	87.976	352.757	428.219	407.295
ENST00000423591	1277.503	1517.159	1224.541	895.71
ENST00000523407	0	0	0	0
ENST00000520403	13.559	0	15.455	24.918
ENST00000483149	9.949	110.67	19.305	13.631
ENST00000520470	0	43.198	65.96	31.406
ENST00000483056	371.515	273.668	205.742	303.222
ENST00000476484	267.5	804.079	369.946	252.833
ENST00000428152	0	4.725	31.171	0
ENST00000428378	0	7.717	8.039	2
ENST00000273146	0	0	0	0
ENST00000488863	4.084	0	0	0
ENST00000434206	0	0	2.409	0
ENST00000492161	0	0	0	0
ENST00000430121	18.916	19	14.591	4
ENST00000429548	0	0	0	0
ENST00000333127	0	0	0	0
ENST00000469675	0	0	0	0
ENST00000426366	80.556	92.082	39.536	70.829
ENST00000421719	0	0	6.079	0
ENST00000450619	0	0	0	0
ENST00000453512	0	0	9.503	0
ENST00000257659	115.729	208.905	165.083	131.489
ENST00000222511	1206.53	1157.331	947.659	922.205
ENST00000417207	26.213	0	18.927	12.691
ENST00000477972	0	3.407	0	1.353
ENST00000380058	52.818	24.755	17.313	25.998
ENST00000439832	0	2.331	0	0
ENST00000474503	47.166	70.192	0	85.393
ENST00000650142	0	0	0	0
ENST00000456080	0	0	0	0
ENST00000660642	0	0	0	0
ENST00000500563	732.166	515.579	419.611	511.734
ENST00000320848	2998.493	5149.396	3745.136	3175.259
ENST00000530758	11200.766	11601.22	13274.07	11285.396
ENST00000277141	350.846	516.748	229.668	346.718
ENST00000375960	234.419	515.358	164.024	163.737
ENST00000375957	0	115.356	233.175	0
ENST00000375963	1843.673	3008.409	1983.049	2040.213
ENST00000469004	8.554	10.679	5.031	8.9
ENST00000375948	1.103	10.19	11.676	8.87
ENST00000375947	0	0	0	0
ENST00000320776	974	924.001	991.005	820
ENST00000270066	530.24	603.774	900.801	798.945
ENST00000600097	90.424	127.1	137.635	214.627
ENST00000601170	890.781	2878.813	1360.902	1644.685
ENST00000594081	0	3.023	3.021	1.009
ENST00000598860	34.118	70.865	49.006	50.137
ENST00000597598	3.504	5.489	2.371	7.13
ENST00000595700	6.95	58.835	20.958	128.069
ENST00000602222	0	0	0	78.565
ENST00000597586	0	0	0	0
ENST00000601925	0	0	0	0
ENST00000599804	0	0	0	0
ENST00000596714	0	0	0	0
ENST00000598886	0	9.208	11.336	3.446
ENST00000437810	0	0	0	0
ENST00000446775	0	0	0	0
ENST00000472485	0	0	0	0
ENST00000465028	0	0	0	0
ENST00000474242	0	0	0	0
ENST00000444293	0	0	0	0
ENST00000462079	0	0	0	0
ENST00000440739	0	0	0	0
ENST00000618185	0	0	0	0
ENST00000440367	254.985	246.562	308.535	120.208
ENST00000328199	19.247	5.348	56.746	36.02
ENST00000475386	49.767	30.099	40.721	27.773
ENST00000422021	4	0	1	2
ENST00000430067	0	0	0	0
ENST00000381697	252.723	249.892	148.792	121.806
ENST00000412718	18.136	38.297	31.137	10
ENST00000465545	7.096	32.289	26.776	24.675
ENST00000203556	442.564	605.936	868.856	684.653
ENST00000587238	66.45	104.179	82.053	19.615
ENST00000586269	10.12	9.028	26.787	13.798
ENST00000587713	0	5.343	5.719	10.016
ENST00000593186	7.026	0	14.626	3.631
ENST00000588171	16.84	39.052	30.091	10.288
ENST00000591047	0	1.475	0	0
ENST00000587205	0	0	0	0
ENST00000571071	0	0	0	0
ENST00000434013	0	0	0	1.574
ENST00000541064	6.137	3.513	4.826	1.111
ENST00000555619	17052.708	1828.071	4422.231	3490.622
ENST00000554482	36.099	0	1.598	1.997
ENST00000238633	0	0	0	0
ENST00000553490	0	0	0	0
ENST00000556009	37.77	0	0	13.974
ENST00000557510	12.497	1.378	28.012	10.174
ENST00000555592	3836.418	1586.161	836.796	799.549
ENST00000368072	1569.834	3708.468	3009.54	2358.857
ENST00000472750	1688.984	2212.068	2401.108	1617.194
ENST00000467711	0	0	0	2.999
ENST00000532508	9.899	87.2	17.97	5.934
ENST00000495624	0	8.958	3.451	17.835
ENST00000462644	0	0	0	0
ENST00000532643	0	28.38	0	23.404
ENST00000392220	14.957	188.285	13.321	0
ENST00000532516	6.378	6.334	4.247	6.258
ENST00000533699	0	0	0	0
ENST00000533104	0	6.919	2.115	9.988
ENST00000524939	230.486	129.842	334.845	270.988
ENST00000310914	0	0	0	0
ENST00000314534	0	0	0	0
ENST00000522706	34.633	0	74.748	14.835
ENST00000523415	32.166	22.474	67.165	22.742
ENST00000519909	2.154	1.55	2	1
ENST00000523709	7	15	3	2
ENST00000262109	766.925	1190.047	639.591	853.667
ENST00000523053	17.066	9.048	14.198	14.05
ENST00000522893	58.928	79.77	77.947	49.239
ENST00000518895	2	6.046	5	8.001
ENST00000524138	1.086	12.145	2.139	6.643
ENST00000518313	0	0	0	0
ENST00000518277	0	0	0	7.582
ENST00000451200	0	0	0	0
ENST00000418093	3.565	15.93	0	6.575
ENST00000443313	5.402	0	0	0
ENST00000446977	0	0	0	0
ENST00000338121	1289.186	1901.422	1249.742	1456.961
ENST00000424216	3	3.571	10	15.127
ENST00000461789	12.849	43.448	13.583	12.842
ENST00000477239	0	29.708	0	20.355
ENST00000377051	0	0	0	0
ENST00000256474	1751.842	1817.957	1297.457	1361.249
ENST00000345392	1157.041	1341.271	1074.884	1188.789
ENST00000477538	46.172	57.329	52.185	99.163
ENST00000521452	1856.371	2398.845	1575.631	554.785
ENST00000420504	108.631	357.655	212.618	56.215
ENST00000399676	0	0	0	0
ENST00000296641	2380.685	269.007	83	430.858
ENST00000504899	0	0	0	11.019
ENST00000519876	9.475	3.05	8.109	15
ENST00000522479	6.189	2.528	2.577	12.089
ENST00000521682	22.752	11.242	22.422	6.792
ENST00000344692	50.969	8.437	3.896	7.524
ENST00000517468	15.025	6.274	9.03	15.279
ENST00000523522	0	0	0	0
ENST00000520021	0	0	0	2.139
ENST00000517530	0	1.247	7.623	4.753
ENST00000522033	43.045	10.207	104.536	42.42
ENST00000523812	97.033	250.942	228.912	136.144
ENST00000340042	261.631	375.438	165.08	205.602
ENST00000426937	0	0	0	0
ENST00000383748	96.78	189.494	103.781	129.425
ENST00000418176	0	0	2.219	0
ENST00000463888	16.354	9.576	0	0
ENST00000638088	623.717	1972.145	666.953	880.871
ENST00000310974	5012.864	5572.175	5501.179	4106.383
ENST00000428054	2	0	0	0
ENST00000446375	2.862	4.855	9.521	1.495
ENST00000493989	0	0	0	0
ENST00000462134	0	0	0	0
ENST00000463538	0	0	0	0
ENST00000481923	0	0	0	0
ENST00000612226	0	0	0	0
ENST00000503278	0	0	0	0
ENST00000508423	4.513	16.221	6.655	10.569
ENST00000307659	0	103.514	173.379	258.088
ENST00000503069	0	0	0	0
ENST00000425103	4172.487	6376.266	5774.966	4016.912
ENST00000430334	0	0	0	0
ENST00000446461	0	0	0	0
ENST00000305097	184	23	3	3
ENST00000614556	5150.312	8862.744	5770.795	5501.109
ENST00000431926	77.249	817.036	398.864	362.507
ENST00000415273	0	0	0	0
ENST00000582274	1.113	0	0	1.167
ENST00000615512	0	2.765	0	0
ENST00000580091	0	0	0	0
ENST00000372829	5640.666	3401.706	3432.406	2841.983
ENST00000619304	34.695	44.402	11.663	95.674
ENST00000619850	138.305	4735.699	271.337	1547.694
ENST00000254480	5491.299	6642.547	6051.45	6068.728
ENST00000425518	0	2045.802	0	250.147
ENST00000492896	0	0	0	0
ENST00000483847	0	4.59	1.205	5.543
ENST00000462198	1.512	0	0	0
ENST00000485737	0	5.865	1.422	0
ENST00000485833	0	0	0	3.078
ENST00000454240	0	0	0	0
ENST00000323534	3391.323	3884.19	1957.115	2604.146
ENST00000434700	0	0	0	0
ENST00000391880	0	0	0	0
ENST00000360827	0	0	0	0
ENST00000460763	0	0	0	0
ENST00000456298	0	0	0	0
ENST00000445590	0	0	0	0
ENST00000520584	98.421	251.868	123.866	119.237
ENST00000330701	571.575	651.292	457.254	413.564
ENST00000522233	5.093	6	5.105	4
ENST00000517702	7.005	4	5	4
ENST00000650767	0	0	0	0
ENST00000400085	0	0	0	0
ENST00000400078	0	0	0	0
ENST00000493111	1268.994	1446.566	1215.504	1030.881
ENST00000417509	18.748	28.427	11.035	0
ENST00000484946	12.492	3.95	25.458	16.505
ENST00000490656	26.922	45.011	59.466	42.384
ENST00000439537	83.332	82.859	244.13	89.872
ENST00000493251	7.923	12.001	7.129	11.845
ENST00000460127	1.016	0	0	2.079
ENST00000440632	251.422	319.607	391.495	260.442
ENST00000480899	0	0	0	22.296
ENST00000465989	17.142	16.081	8.041	7
ENST00000431867	2.618	5.713	0	0
ENST00000465494	40.765	0	0	0
ENST00000480538	0	0	0	0
ENST00000485200	0	15.489	0	0
ENST00000486865	3.091	1.023	0	0
ENST00000522452	34.789	0	40.59	48.459
ENST00000401642	1451.003	7411.324	6478.984	3771.474
ENST00000388940	0	690.671	399.498	95.392
ENST00000503450	0	0	0	0
ENST00000611795	0	0	0	0
ENST00000565749	1	0	0	0
ENST00000463699	0	0	0	0
ENST00000460855	0	0	0	0
ENST00000498111	0	0	0	1
ENST00000442925	1	2	5	0
ENST00000480215	0	0	0	0
ENST00000422265	0	0	0	0
ENST00000497921	2	0	0	0
ENST00000492609	0	0	0	0
ENST00000494619	0	0	0	2
ENST00000493193	0	0	0	0
ENST00000646664	240416.473	806728.974	509072.552	702302.357
ENST00000464611	6.189	21.489	6.887	16.098
ENST00000425660	24.01	148.91	43.04	144.438
ENST00000462494	6295.043	2764.689	3556.749	3807.7
ENST00000493945	37.875	546.783	0	47.394
ENST00000473257	3.587	82.593	34.518	90.915
ENST00000645576	32.505	164.299	47.591	167.411
ENST00000647275	0	0	0	4.117
ENST00000477812	8.808	625.896	153.05	310.586
ENST00000642480	1356.231	1204.16	1106.34	1118.844
ENST00000432588	34.889	0	0	3.28
ENST00000484841	0	391.569	198.072	423.566
ENST00000645025	0	0	358.821	967.447
ENST00000480301	534.27	43.652	189.433	117.9
ENST00000443528	10.113	4.605	1.114	0
ENST00000417101	5.944	11.312	4.935	10.479
ENST00000414620	2.487	0	0	0
ENST00000646584	3	0	0	6
ENST00000437784	0	0	0	0
ENST00000433975	0	0	0	0
ENST00000295824	0	0	0	0
ENST00000344838	35.607	0	0	0
ENST00000467602	0	0	0	0
ENST00000498089	1.393	0	0	0
ENST00000389256	0	3	0	0
ENST00000440022	0	0	6	0
ENST00000474780	3	1	2	0
ENST00000524763	87.945	236.323	154.265	87.737
ENST00000527199	0	0	0	1.837
ENST00000318562	1340.563	3316.292	3632.197	1823.885
ENST00000533256	58.163	226.41	102.37	93.663
ENST00000534755	0	9.965	12.453	6.058
ENST00000529346	90.744	101.532	300.171	130.727
ENST00000650127	17.743	259.333	209.456	33.255
ENST00000526909	51.757	278.097	352.17	121.371
ENST00000529680	3.131	2.674	11.659	4.114
ENST00000530093	2.815	3.09	4.134	2.096
ENST00000533500	0	96.897	105.056	66.721
ENST00000527807	0	0	14.395	0
ENST00000531348	3.916	27.726	24.526	11.835
ENST00000526380	3.884	0	26.163	0
ENST00000530636	221.911	819.259	225.587	491.39
ENST00000526198	0	0	0	0
ENST00000530118	0	0	1.767	0
ENST00000524474	0	0	47.394	0
ENST00000531471	3	13.024	4	4
ENST00000526651	0	3.146	4.912	0
ENST00000532545	0	1.025	0	0
ENST00000528770	0	111.835	141.791	41.083
ENST00000530452	0	0	0	0
ENST00000533816	7.452	23.089	76.626	18.988
ENST00000531393	292.708	846.43	921.222	644.049
ENST00000527832	0	0	206.551	0
ENST00000534679	13.199	23.826	30.567	35.015
ENST00000534027	0	0	0	0
ENST00000534449	0	0	0	0
ENST00000524973	0	3.122	0	2.349
ENST00000610855	0	0	0	0
ENST00000614442	64.567	444.339	139.373	353.828
ENST00000373670	27.549	98.715	170.87	71.241
ENST00000498479	0	55.726	10.449	6.524
ENST00000454740	27.343	75.737	33.994	89.313
ENST00000495727	0	0	0	5.402
ENST00000423239	58.636	536.075	172.915	383.653
ENST00000398671	0	4.144	35.728	47.977
ENST00000335387	16.017	41.798	45.435	80.253
ENST00000478216	0	0	0	0
ENST00000471874	4.679	16.318	10.195	23.866
ENST00000357244	4104.93	6475.68	6496.329	8534.124
ENST00000285850	44.688	10.734	0	0
ENST00000555702	292.575	72.339	82.865	0
ENST00000397532	0	0	0	18.201
ENST00000556287	12.713	0	0	0
ENST00000397529	479.43	82.271	66.87	59.087
ENST00000397528	0	0	0	0
ENST00000554061	0	0	0	0
ENST00000555678	34.435	0	0	1.763
ENST00000554517	0	0	0	0
ENST00000556350	1.909	0	0	0
ENST00000554758	0	0	0	0
ENST00000488800	0	0	0	0
ENST00000555251	0	0	0	0
ENST00000557629	0	1.656	0	0
ENST00000555911	0	0	0	0
ENST00000557129	0	0	0	0
ENST00000554741	3.145	0	5.223	0
ENST00000555959	0	0	0	0
ENST00000553874	0	0	0	0
ENST00000553351	0	0	0	2
ENST00000553632	0	0	0	0
ENST00000627250	1021.546	757.629	292.526	551.648
ENST00000626889	0	0	0	0
ENST00000626787	1868.992	2013.898	2152.278	1239.829
ENST00000627628	0	0	0	0
ENST00000628454	0	0	0	0
ENST00000630894	77.349	186.949	187.662	174.295
ENST00000628913	0	0	0	0
ENST00000338602	0	0	0	0
ENST00000286749	0	0	0	0
ENST00000394573	0	0	0	0
ENST00000538177	0	0	0	0
ENST00000428621	0	0	0	0
ENST00000494539	0	23.578	34.942	69.418
ENST00000407122	35.301	0	0	0
ENST00000401408	227.162	209.892	251.845	251.795
ENST00000406076	0	26.33	77.497	71.125
ENST00000411884	1.202	0	4.261	3.538
ENST00000487320	6.335	9.202	18.801	20.063
ENST00000466020	0	0	0	0
ENST00000451916	2	0	2.655	2.458
ENST00000464243	9.874	9.79	12.297	20
ENST00000463300	12.126	17.21	9.703	19.603
ENST00000403506	3	0	0	0
ENST00000425841	4	1	0	4
ENST00000556816	655.614	909.648	442.156	493.597
ENST00000298818	514.094	507.104	238.749	348.194
